Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཞེས་པ་འདི་རྣམས་ནི་བཞི་པའོ། །འབྱུང་ཁུངས་,ལས་,ལ་,ལ་,ལས་,ལྔ་པའོ་ཞེས་པ་ལྔ་པའི་རྣམ་དབྱེ་ཡིན་ནོ,K,g,,,,,,,,c=d p=n 85.20%,c ལ(33965); p ལས(5885); d ལ(33965); n ལས(5885); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,12
བའོ། །ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ན་ཁ་ལྭུཿ། ན་ཁ་ལྭཽ། ན་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,613
པཱཽ། ཁ་ལ་པྭཿ། གཏི་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དང་པོ་དག་གི་ཨཙ་ལའོ། །ཛས་ལའོ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,619
ཡིན་པའི་ཀུན་དུ་བོད་པ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ག་ཏིཿ། ག་ཏཱི། ག་ཏ་ཡཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,624
ཏ་། ། དྷེ་ནུ་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དང་པོ་དག་གི་ཨཙ་ལའོ། །ཛས་ལའོ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,626
བོད་པ་ལ་ཏ་མ་ཡིན་པའིའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དྷེ་ནུཿ། དྷེ་ནཱུ། དྷེ་ན་ཝཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,630
ཀུ་ལས་ཀྱང་ཞེས་སོ། །སུའིའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ན་ནནྡཱ། ན་ནནད་རཽ། ན་ནནད་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,643
གོ། །ཀུ་ལས་ཀྱང་ཞེས་སོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཝཱཀ། །ཝཱ་ཅཽ། ཝཱ་ཙཿ། ཝཱ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,651
། ཁར་ལ་ཛྷལིའི་ཙརའོ་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཀྵུཏ། ཀྵཱུད། ཀྵུ་དྷཽ། ཀྵུ་དྷཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,657
པ་ལའམ། ཁར་ལ་ཛྷླའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །སཾ་པཏ། སཾ་པད། སཾ་པ་དཽ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,661
ཡང་ནའོ། །ཁར་ལ་ཛྷླའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཡོ་ཥི་ཏ། ཡོ་ཥི་ཏཽ། ཡོ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,664
། །ཕྱོགས་ལ་ཁ་ཌྭཱ་བཞིན་ནོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ནི་ཤཱ། ནི་ཤེ། ནི་ཤཱཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,672
ནུཊའོ། །ར་ཥ་ལས་ནའི་ཎའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དཱ་རཱཿ། དཱ་རཱཿ། དཱ་རཱ་བྷིཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,681
རུའིའོ་ཞེས་པའི་རྟགས་ཀྱི་དོན་ཏོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཀུ་ལཾ། ཀུ་ལེ། ཀུ་ལཱ་ནི,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,693
བ་ལ་ཞེས་པའི་ཚིག་ལས་སོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཝཱ་རི། ཝཱ་རི་ཎཱི། ཝཱ་རི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,699
བོད་པ་ལ་ཨོ་ཉིད་མེད་དོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བསྟུ། བསྟུ་ནཱི། བསྟུ་ནི། བསྟུ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,705
ཞེས་པའོ། །མི་དབྱི་བ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཤཱསྟྲི། ཤཱསྟྲི་ཎཱི། ཤཱསྟྲི་ཎི། ཤཱསྟྲི,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,711
། །ཕྱིས་པ་མ་ཡིན་པ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ད་དྷི། ད་དྷི་ནཱི། ད་དྷི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,718
གོ། །ཕྱིས་པ་མིན་པ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨཀྵི། ཨཀྵྀ་ཎཱི། ཨཀྵ་ཎི། ཨཀྵི,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,726
ཡང་ན་ཞེས་པའི་ཕྱོགས་ལན་དབྱིའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །སཱམ།སཱ་མ་ནཱི། སཱ་མ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,734
དག་ལ་ཡང་ནའོ། །ཤར་ལའམ། རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །རུའི་སུཔ་ལའོ། །ཨ་ཧཿ། ཨཧྣི། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,743
ནོ། །མ་ནིང་ལ་ཡང་ནའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཙརྨ། ཙརྨ་ཎཱི། ཙརྨ་ཎི། ཙརྨ་ནཱཾ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,753
ཞེས་པར་ཡིག་གི་ས་ཡིག་གོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །རུའི་སུཔ་ལའོ། །པ་ཡཿ། པ་ཡ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,760
ནའོ། །ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །རུའི་སུཔ་ལའོ། །སརྦིཿ། སརྦི་ཥཱི། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,769
ནའོ། །ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །རུའི་སུཔ་ལའོ། །ཨཱ་ཡུཿ། ཨཱ་ཡུ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,779
སུཊ་ལའོ། །ཁར་ལ་ཛྷལའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །མ་ཧཏ྄། མ་ཧ་ཏཱི། མ་ཧཱཾ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,784
ཤི་ལའོ། །ཁར་ལ་ཛྷལའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཛ་གཏ། ཛ་ག་ཏཱི། ཛ་གཾ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,789
ཕྱིས་པ་ལས་ཀྱང་སྔ་མ་བཞིན་དུ་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨེཙ་ལའོ་ཞེས་པ་ཨཽ་ཉིད་དོ། །ཛས་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,800
ནའོ། །ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །སཪྺཿ། སཪྺཽ། སཪྺེ། སཪྺཾ། སཪྺཽ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,805
ལའོ། །ཨཀའི་རིང་པོ་ཨཀ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །སཪྺཱ། སཪྺེ། སཪྺཱ། སཪྺཱཾ། སཪྺེ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,815
སྨིནའོ། །ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །སཪྺཾ། སཪྺེ། སཪྺཱ་ཎི། སཪྺཾ། སཪྺེ། སཪྺཱ་ཎི། སཪྺེ་ཎ། སཪྺ་བྷྱཱཾ། སཪྺཻཿ། སཪྺ་སྨཻ། སཪྺཱ་བྷྱཱཾ། སཪྺེ་བྷྱཿ། སཪྺ་སྨཱཏ། སཪྺཱ་བྷྱཱཾ། སཪྺེ་བྷྱཿ། སཪྺ་སྱེ། སཪྺ་ཡོཿ། སཪྺེ་ཥཱཾ། སཪྺ་སྨིན། སཪྺ་ཡོཿ། སཪྺེ་ཥུ། སཪྺ་ལ་སོགས་པ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,823
སུ་ལའོ་ཞེས་པ་ས་ཡིག་གོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཛས་ཤཱིའོ། །ཨ་ལས་ཨཏ་ཨེངའོ། །ཨ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,902
། །ཨཀའི་རིང་པོ་ཨ་ཀ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཏྱཱ། ཏྱེ། ཏྱཱཿ། ཏྱཱཾ། ཏྱེ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,920
ལས་ཨཱིཏ་ཞེས་པ་ཨཱི་ཉིད་དོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨ་སཽ། ཨ་མཱུ། ཨ་མཱི། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,953
ཉིད་དོ། །མ་ཉིད་ཀྱང་ངོ་། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨ་ས། ཨ་མཱུ། ཨ་མཱུཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,965
སྨིནའོ།། ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨ་ཡཾ། ཨི་མཽ། ཨི་མེ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,985
། །ཨཀ་ལ་ཨའི་རིང་པོའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨི་ཡཾ། ཨི་མེ། ཨི་མཱཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,997
ཚིག་གཅིག་གི་ཡུལ་ཉིད་ལས་ཚིགས་གཅིག་དོན་གཞན་,རྟོག་པ འོ,རྟོགས་པ འོ,རྟོགས་པ འོ,རྟོག་པ འོ,། །ཨེ་ཀཿ། ཨེ་ཀཾ །ཨེ་ཀེ་ན,K,,,,,⟶,,,,c=d p=n 85.20%,c རྟོགས་པའོ(88), རྟོགས་པའོ།_།(87); p རྟོག་པའོ(186), རྟོག་པའོ།_།(154); d རྟོགས་པའོ(88), རྟོགས་པའོ།_།(87); n རྟོག་པའོ(186), རྟོག་པའོ།_།(154); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1002
བརྩེགས་པའི་ཚིག་གིའོ་ཞེས་པ་དབྱིའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཏྭཾ། ཨ་ཧཾ། ཡུ་ཝཱཾ། ཨ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1043
ཚིག་གིའོ། །ཁར་ལ་ཛྷལའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྷ་ཝཱན། བྷ་ཝནྟཽ། བྷ་ཝནྟཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1055
ཡིན་པའི་ཀུན་དུ་བོད་པ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྷ་ཝ་ཏི། བྷ་ཝ་ཏྱཽ། བྷ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1062
ལའོ། །ཁར་ལ་ཛྷ་ལའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྷ་ཝད། བྷ་ཝ་ཏཱི། བྷ་ཝནྟི,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1068
ཎ་རྟགས་ཀྱི་དོན་ཡིན་པས་ཕྱིས་ཏེ། ཨི་,བཞག་,གཞག་,གཞག་,བཞག་,གོ། །དེ་ལ་ཚིག་གསལ་དང་མཛོད་འགྲེལ་དུ,K,,,,,⟶,,,,c=d p=n 85.20%,c གཞག(599), གཞག་གོ(367); p བཞག(491), བཞག་གོ(475); d གཞག(599), གཞག་གོ(367); n བཞག(491), བཞག་གོ(475); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1085
དུ་རྟགས་ཀྱི་དོན་ཡིན་པས་ཕྱིས་ལ་ཡ་ཡིག་,བཞག་,གཞག་,གཞག་,བཞག་,གོ། །ལེའུ་བཅུ་བདུན་པར། ཐུང་ངུའི་ཏིང་,K,,,,,⟶,,,,c=d p=n 85.20%,c གཞག(599), གཞག་གོ(367); p བཞག(491), བཞག་གོ(475); d གཞག(599), གཞག་གོ(367); n བཞག(491), བཞག་གོ(475); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1094
པའོ། །ཀུན་དུ་བོད་པ་ལ་དང་པོའི་རྣམ་,དབྱེ་,དབྱེ་,དབྱེ་,བྱེ་,སུ་དང་ཨཽཊ་ཛས྄ཞེས་པ་སྟེ། འདི་རྣམས་སུ་,K,,,,,≠,,,,c=p=d n 8.17%,c དབྱེ(143); p དབྱེ(143); d དབྱེ(143); n བྱེ(27); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,24
ལ་མ་ཡིན་ནོ་ཞེས་པ་ན་ཡིག་དབྱི་བ་,དག་པ འོ,དགག་པ འོ,དགག་པ འོ,དག་པ འོ,། །རྣམ་པར་གཅད་པའོ། །རཱ་ཛཱ། རཱ་ཛཱ་,K,,,,,≠,,,,c=d p=n 85.20%,c ; p དག་པའོ(1597), དག་པའོ།_།(1581); d ; n དག་པའོ(1597), དག་པའོ།_།(1581); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,247
འདིའི་རྣམ་པར་གཅད་པའོ། །ཨེཙ་ལའོ། །དང་པོ་,བདག་,དག་,དག་,བདག་,གི་ཨཙ་ལའོ། །ཨམ་ལ་སྔ་མ་ལའོ། །,K,,,,,?,,,,c=d p=n 85.20%,c དག(5192), དག་གི(341); p བདག(751), བདག་གི(11456); d དག(5192), དག་གི(341); n བདག(751), བདག་གི(11456); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,481
