Class,By part,Book,Book end,Number,Number,Identifier,Other book,Page number,Book vol,actual volumes’ number,Name,Deputy by name,Translator,Goryeo,Korean,Remarks,number of notes,Annotated by,Related classic,References
續諸宗部,續諸宗部十四,83,83,2669,2669,0,,809,1,1,蓮如上人御一代記聞書,,,,,,,,,
續諸宗部,續諸宗部十四,83,83,2670,2670,0,,832,1,1,御俗姓御文,,日本 蓮如兼壽撰,,,,,,,
續諸宗部,續諸宗部十四,83,83,2671,2671,0,,833,1,1,大名目,,日本 顯智撰,,,,,,,
續諸宗部,續諸宗部十四,83,83,2672,2672,0,,839,1,1,自要集,,日本 定專撰,,,,,,,
續諸宗部,續諸宗部十四,83,83,2673,2673,0,,841,2,2,顯正流義鈔,,日本 真慧撰,,,,,,,
續諸宗部,續諸宗部十四,83,83,2674,2674,0,,847,6,6,西方指南鈔,,,,,,,,,
續諸宗部,續諸宗部十四,83,83,2675,2675,0,,910,1,1,唯信抄,,日本 聖覺撰,,,,,,,cf.No.2658
續諸宗部,續諸宗部十四,83,83,2676,2676,0,,916,1,1,後世物語聞書,,,,,,,,,
續諸宗部,續諸宗部十四,83,83,2677,2677,0,,919,1,1,一念多念分別事,,日本 隆寬作,,,,,,,cf.No.2657
續諸宗部,續諸宗部十四,83,83,2678,2678,0,,920,1,1,自力他力事,,日本 隆寬作,,,,,,,
續諸宗部,續諸宗部十四,83,83,2679,2679,0,,921,2,2,安心決定鈔,,,,,,,,,
續諸宗部,續諸宗部十五,84,84,2680,2680,0,,1,1,1,融通圓門章,,日本 融觀述,,,,,,"縮-霜10,佛全-67,國-諸宗25",
續諸宗部,續諸宗部十五,84,84,2681,2681,0,,6,3,3,器朴論,,日本 託何述,,,,,,"縮-霜10,佛全-67,國-諸宗22",
續諸宗部,續諸宗部十五,84,84,2682,2682,0,,33,3,3,往生要集,,日本 源信撰,,,,,,"佛全-31,國-諸宗24",
續諸宗部,續諸宗部十五,84,84,2683,2683,0,,91,1,1,往生拾因,,日本 永觀集,,,,,,國-諸宗5,
續諸宗部,續諸宗部十五,84,84,2684,2684,0,,102,1,1,決定往生集,,日本 珍海撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2685,2685,0,,116,1,1,安養知足相對抄,,日本 珍海撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2686,2686,0,,119,8,8,安養抄,,,,,,,,,
續諸宗部,續諸宗部十五,84,84,2687,2687,0,,192,1,1,淨土法門源流章,,日本 凝然述,,,,,,國-史傳24,
續諸宗部,續諸宗部十五,84,84,2688,2688,0,,203,1,1,立正安國論,,日本 日蓮撰,,,,,,國-諸宗25,
續諸宗部,續諸宗部十五,84,84,2689,2689,0,,208,2,2,開目抄,,日本 日蓮撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2690,2690,0,,233,1,1,撰時抄,,日本 日蓮述,,,,,,,
續諸宗部,續諸宗部十五,84,84,2691,2691,0,,253,2,2,報恩抄,,日本 日蓮撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2692,2692,0,,272,1,1,觀心本尊抄,,日本 日蓮撰,,,,,,國-諸宗25,
續諸宗部,續諸宗部十五,84,84,2693,2693,0,,278,1,1,法華取要抄,,日本 日蓮述,,,,,,國-諸宗25,
續諸宗部,續諸宗部十五,84,84,2694,2694,0,,280,2,2,太田禪門許御書,,日本 日蓮撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2695,2695,0,,286,1,1,三大祕法抄,,日本 日蓮撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2696,2696,0,,287,1,1,四信五品鈔,,日本 日蓮撰,,,,,,國-諸宗25,
續諸宗部,續諸宗部十五,84,84,2697,2697,0,,289,1,1,如說修行抄,,日本 日蓮撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2698,2698,0,,291,1,1,種種御振舞御書,,日本 日蓮撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2699,2699,0,,301,2,2,御義口傳,,日本 日興撰,,,,,,,
續諸宗部,續諸宗部十五,84,84,2700,2700,0,,340,1,1,御講聞書,,日本 日向撰,,,,,,,
悉曇部,悉曇部全,84,84,2701,2701,0,,361,1,1,梵字悉曇字母釋義,,日本 空海撰,,,,,,,
悉曇部,悉曇部全,84,84,2702,2702,0,,365,8,8,悉曇藏,,日本 安然撰,,,,,,佛全-30,
悉曇部,悉曇部全,84,84,2703,2703,0,,462,1,1,悉曇十二例,,日本 安然記,,,,,,,
悉曇部,悉曇部全,84,84,2704,2704,0,,467,1,1,悉曇略記,,日本 玄昭撰,,,,,,,
悉曇部,悉曇部全,84,84,2705,2705,0,,476,3,3,悉曇集記,,日本 淳祐集,,,,,,,
悉曇部,悉曇部全,84,84,2706,2706,0,,501,4,4,悉曇要訣,,日本 明覺撰,,,,,,,
悉曇部,悉曇部全,84,84,2707,2707,0,,569,3,3,多羅葉記,,日本 心覺撰,,,,,,,
悉曇部,悉曇部全,84,84,2708,2708,0,,643,1,1,悉曇祕傳記,,日本 信範撰,,,,,,,
悉曇部,悉曇部全,84,84,2709,2709,0,,653,10,10,悉曇輪略圖抄,,日本 了尊撰,,,,,,,
悉曇部,悉曇部全,84,84,2710,2710,0,,715,7,7,◇◇三密鈔,,日本 淨嚴撰,,,,,,,
悉曇部,悉曇部全,84,84,2711,2711,0,,810,1,1,梵學津梁總目錄,,日本 慈雲飲光撰,,,,,,,
悉曇部,悉曇部全,84,84,2712,2712,0,,813,1,1,魚山聲明集,,,,,,,,,
悉曇部,悉曇部全,84,84,2713,2713,0,,825,2,2,魚山私鈔,,日本 長惠撰,,,,,,,
悉曇部,悉曇部全,84,84,2714,2714,0,,843,2,2,魚山目錄,,日本 宗快撰,,,,,,,
悉曇部,悉曇部全,84,84,2715,2715,0,,849,1,1,大原聲明博士圖,,,,,,,,,
悉曇部,悉曇部全,84,84,2716,2716,0,,853,1,1,音律菁花集,,日本 賴驗撰,,,,,,,
悉曇部,悉曇部全,84,84,2717,2717,0,,857,1,1,聲明口傳,,日本 聖尊撰,,,,,,,
悉曇部,悉曇部全,84,84,2718,2718,0,,859,1,1,大阿闍梨聲明系圖,,,,,,,,,
悉曇部,悉曇部全,84,84,2719,2719,0,,860,1,1,十二調子事,,,,,,,,,
悉曇部,悉曇部全,84,84,2720,2720,0,,864,1,1,聲明源流記,,日本 凝然述,,,,,,佛全-111,
悉曇部,悉曇部全,84,84,2721,2721,0,,865,1,1,音曲祕要抄,,日本 凝然述,,,,,,,
悉曇部,悉曇部全,84,84,2722,2722,0,,875,1,1,藥師如來講式,,日本 最澄作,,,,,,,
悉曇部,悉曇部全,84,84,2723,2723,0,,876,1,1,橫川首楞嚴院二十五三昧式,,日本 源信撰,,,,,,佛-全31,
悉曇部,悉曇部全,84,84,2724,2724,0,,878,1,1,橫川首楞嚴院二十五三昧起請,,日本 源信撰,,,,,,佛-全70,
悉曇部,悉曇部全,84,84,2725,2725,0,,880,1,1,往生講式,,日本 永觀撰,,,,,,國-諸宗5,
悉曇部,悉曇部全,84,84,2726,2726,0,,883,1,1,愛染王講式,,日本 覺鍐撰,,,,,,,
悉曇部,悉曇部全,84,84,2727,2727,0,,885,1,1,求聞持表白,,日本 覺鍐撰,,,,,,,
悉曇部,悉曇部全,84,84,2728,2728,0,,886,1,1,觀音講式,,日本 貞慶撰,,,,,,,
悉曇部,悉曇部全,84,84,2729,2729,0,,887,1,1,彌勒講式,,日本 貞慶撰,,,,,,,
悉曇部,悉曇部全,84,84,2730,2730,0,,890,1,1,如法經現修作法,,日本 宗快撰,,,,,,,
悉曇部,悉曇部全,84,84,2731,2731,0,,898,1,1,四座講式,,日本 高辨撰,,,,,,,共四式
般若部類;敦煌寫本類,古逸部全,85,85,2732,2732,0,,1,1,1,梁朝傅大士頌金剛經,,,,,,,,,"cf.Nos.235,2733-2741"
般若部類;敦煌寫本類,古逸部全,85,85,2733,2733,0,,8,2,2,御注金剛般若波羅蜜經宣演,,唐 道氤撰,,,,,,,"cf.Nos.235,2734-2741"
般若部類;敦煌寫本類,古逸部全,85,85,2734,2734,0,,52,1,1,金剛[日*英]卷上,,唐 寶達集,,,,,,,cf.No.2733
般若部類;敦煌寫本類,古逸部全,85,85,2735,2735,0,,66,2,2,金剛般若經旨贊,,唐 曇曠撰,,,,,,,cf.No.235
般若部類;敦煌寫本類,古逸部全,85,85,2736,2736,0,,109,1,1,金剛般若經依天親菩薩論贊略釋秦本義記卷上,,唐 知恩撰,,,,,,,cf.No.235
般若部類;敦煌寫本類,古逸部全,85,85,2737,2737,0,,120,1,1,金剛經疏,,,,,,,,,cf.No.235
般若部類;敦煌寫本類,古逸部全,85,85,2738,2738,0,,129,1,1,金剛經疏,,,,,,,,,cf.No.235
般若部類;敦煌寫本類,古逸部全,85,85,2739,2739,0,,132,1,1,金剛般若經挾註,,,,,,,,,cf.No.235
般若部類;敦煌寫本類,古逸部全,85,85,2740,2740,0,,137,1,1,金剛般若義記,,,,,,,,,cf.No.235
般若部類;敦煌寫本類,古逸部全,85,85,2741,2741,0,,141,1,1,金剛般若經疏,,,,,,,,,cf.No.235
般若部類;敦煌寫本類,古逸部全,85,85,2742,2742,0,,154,1,1,金剛般若波羅蜜經傳外傳卷下,,,,,,,,,
般若部類;敦煌寫本類,古逸部全,85,85,2743,2743,0,,156,1,1,持誦金剛經靈驗功德記,,,,,,,,,
般若部類;敦煌寫本類,古逸部全,85,85,2744,2744,0,,160,1,1,仁王般若實相論卷第二,,,,,,,,,cf.No.245
般若部類;敦煌寫本類,古逸部全,85,85,2745,2745,0,,166,1,1,仁王經疏,,,,,,,,,cf.No.245
般若部類;敦煌寫本類,古逸部全,85,85,2746,2746,0,,167,1,1,般若波羅蜜多心經還源述,,,,,,,,,cf.No.251
般若部類;敦煌寫本類,古逸部全,85,85,2747,2747,0,,169,1,1,挾註波羅蜜多心經,,,,,,,,,cf.No.251
法華部類;敦煌寫本類,古逸部全,85,85,2748,2748,0,,170,1,1,法華義記卷第三,,,,,,,,,cf.No.262
法華部類;敦煌寫本類,古逸部全,85,85,2749,2749,0,,180,1,1,法華經疏,,,,,,,,,cf.No.262
法華部類;敦煌寫本類,古逸部全,85,85,2750,2750,0,,189,1,1,法華經疏,,,,,,,,,cf.No.262
法華部類;敦煌寫本類,古逸部全,85,85,2751,2751,0,,194,1,1,法華經疏,,,,,,,,,cf.No.262
法華部類;敦煌寫本類,古逸部全,85,85,2752,2752,0,,199,1,1,法華問答,,,,,,,,,cf.No.262
華嚴部類;敦煌寫本類,古逸部全,85,85,2753,2753,0,,205,1,1,華嚴經章,,,,,,,,,cf.No.278
華嚴部類;敦煌寫本類,古逸部全,85,85,2754,2754,0,,207,1,1,華嚴略疏卷第三,,,,,,,,,cf.No.278
華嚴部類;敦煌寫本類,古逸部全,85,85,2755,2755,0,,217,1,1,華嚴經疏,,,,,,,,,cf.No.279
華嚴部類;敦煌寫本類,古逸部全,85,85,2756,2756,0,,234,1,1,華嚴經義記卷第一,,後魏 慧光撰,,,,,,,cf.No.278
華嚴部類;敦煌寫本類,古逸部全,85,85,2757,2757,0,,234,1,1,華嚴經疏卷第三,,新羅 元曉撰,,,,,,,cf.No.278
華嚴部類;敦煌寫本類,古逸部全,85,85,2758,2758,0,,236,1,1,十地義記卷第一,,,,,,,,,cf.No.1522
寶積部類;淨土宗類;敦煌寫本類,古逸部全,85,85,2759,2759,0,,239,1,1,無量壽經義記卷下,,,,,,,,,cf.No.360
寶積部類;淨土宗類;敦煌寫本類,古逸部全,85,85,2760,2760,0,,249,1,1,無量壽觀經義記,,,,,,,,,cf.No.365
寶積部類;敦煌寫本類,古逸部全,85,85,2761,2761,0,,253,1,1,勝鬘經記,,,,,,,,,"cf.Nos.353,2762,2763"
寶積部類;敦煌寫本類,古逸部全,85,85,2762,2762,0,,261,1,1,勝鬘經疏,,昭法師撰,,,,,,,"cf.Nos.353,2761,2763"
寶積部類;敦煌寫本類,古逸部全,85,85,2763,2763,0,,278,1,1,挾注勝鬘經,,,,,,,,,"cf.Nos.353,2761,2762"
涅槃部類;敦煌寫本類,古逸部全,85,85,2764A,2764,0,A,280,1,1,涅槃經義記,,,,,,,,,cf.No.375
涅槃部類;敦煌寫本類,古逸部全,85,85,2764B,2764,1,B,294,1,1,大涅槃經義記卷第四,,,,,,,,,"cf.Nos.375,2765"
涅槃部類;敦煌寫本類,古逸部全,85,85,2765,2765,0,,304,1,1,涅槃經疏,,,,,,,,,"cf.Nos.375,2764B"
經集部類;敦煌寫本類,古逸部全,85,85,2766,2766,0,,306,1,1,藥師經疏,,,,,,,,,"cf.No.1331,Fasc.12"
經集部類;敦煌寫本類,古逸部全,85,85,2767,2767,0,,310,1,1,藥師經疏,,,,,,,,,cf.No.449
經集部類;敦煌寫本類,古逸部全,85,85,2768,2768,0,,329,1,1,維摩義記,,,,,,,,,"cf.Nos.475,2769"
經集部類;敦煌寫本類,古逸部全,85,85,2769,2769,0,,339,1,1,維摩經義記卷第四,,,,,,,,,"cf.Nos.475,2768"
經集部類;敦煌寫本類,古逸部全,85,85,2770,2770,0,,355,1,1,維摩經疏,,,,,,,,,cf.No.475
經集部類;敦煌寫本類,古逸部全,85,85,2771,2771,0,,364,1,1,維摩經疏,,,,,,,,,cf.No.475
經集部類;敦煌寫本類,古逸部全,85,85,2772,2772,0,,375,2,2,維摩經疏卷第三．第六,,,,,,,,,"卷第三,第六,cf.No.475"
經集部類;敦煌寫本類,古逸部全,85,85,2773,2773,0,,423,1,1,維摩經抄,,,,,,,,,cf.No.475
經集部類;敦煌寫本類,古逸部全,85,85,2774,2774,0,,433,1,1,維摩經疏,,,,,,,,,cf.No.475
經集部類;敦煌寫本類,古逸部全,85,85,2775,2775,0,,434,1,1,維摩疏釋前小序抄,,,,,,,,,cf.No.2777
經集部類;敦煌寫本類,古逸部全,85,85,2776,2776,0,,438,1,1,釋肇序,,唐 體請記,,,,,,,cf.No.1775
經集部類;敦煌寫本類,古逸部全,85,85,2777,2777,0,,440,2,2,淨名經集解關中疏,,唐 道掖撰,,,,,,,"cf.No.475,2775,2778"
經集部類;敦煌寫本類,古逸部全,85,85,2778,2778,0,,501,2,2,淨名經關中釋抄,,唐 道掖撰,,,,,,,cf.No.2777
經集部類;敦煌寫本類,古逸部全,85,85,2779,2779,0,,536,1,1,佛說楞伽經禪門悉談章,,,,,,,,,
經集部類;敦煌寫本類,古逸部全,85,85,2780,2780,0,,536,1,1,溫室經疏,,唐 慧淨撰,,,,,,,cf.No.701
經集部類;敦煌寫本類,古逸部全,85,85,2781,2781,0,,540,1,1,盂蘭盆經讚述,,唐 慧淨撰,,,,,,,cf.No.685
經集部類;敦煌寫本類,古逸部全,85,85,2782,2782,0,,543,1,1,大乘稻[卄/干]經隨聽疏,,唐 法成撰,,,,,,,"cf.Nos.712,2783"
經集部類;敦煌寫本類,古逸部全,85,85,2783,2783,0,,556,1,1,大乘稻[卄/干]經隨聽疏決,,,,,,,,,cf.No.2782
經集部類;敦煌寫本類,古逸部全,85,85,2784,2784,0,,557,1,1,大乘四法經釋抄,,,,,,,,,cf.No.1535
經集部類;敦煌寫本類,古逸部全,85,85,2785,2785,0,,559,1,1,大乘四法經論廣釋開決記,,,,,,,,,
經集部類;敦煌寫本類,古逸部全,85,85,2786,2786,0,,562,1,1,天請問經疏,,,,,,,,,cf.No.592
律部類;敦煌寫本類,古逸部全,85,85,2787,2787,0,,567,3,3,四分戒本疏卷第一．第二．第三,,,,,,,,,"cf.Nos.1429,1806"
律部類;敦煌寫本類,古逸部全,85,85,2788,2788,0,,616,1,1,律戒本疏,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2789,2789,0,,644,1,1,律戒本疏,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2790,2790,0,,653,1,1,律雜抄,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2791,2791,0,,654,1,1,宗四分比丘隨門要略行儀,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2792,2792,0,,659,1,1,毘尼心,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2793,2793,0,,672,1,1,三部律抄,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2794,2794,0,,683,1,1,律抄,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2795,2795,0,,691,2,2,四部律并論要用抄,,,,,,"註:實際有2卷,書前目錄亦記錄2卷,分成卷上,卷下二個部份.",,,
律部類;敦煌寫本類,古逸部全,85,85,2796,2796,0,,719,1,1,律抄第三卷手決,,,,,,,,,
律部類;敦煌寫本類,古逸部全,85,85,2797,2797,0,,727,1,1,梵網經述記卷第一,,,,,,,,,cf.No.1484
律部類;敦煌寫本類,古逸部全,85,85,2798,2798,0,,745,1,1,本業瓔珞經疏,,,,,,,,,cf.No.1485
華嚴部類;敦煌寫本類,古逸部全,85,85,2799,2799,0,,761,2,2,十地論義疏卷第一．第三,,北周 法上撰,,,,,,,cf.No.1522
中觀部類;敦煌寫本類,古逸部全,85,85,2800,2800,0,,782,1,1,廣百論疏卷第一,,唐 文軌撰,,,,,,,cf.No.1571
瑜伽部類;敦煌寫本類,古逸部全,85,85,2801,2801,0,,804,6,6,瑜伽師地論分門記,,唐 法成撰．智慧山記,,,,,,,cf.No.1579共五分
瑜伽部類;敦煌寫本類,古逸部全,85,85,2802,2802,0,,937,4,4,瑜伽論手記,,唐 法成述．福慧記,,,,,,,cf.No.1579
瑜伽部類;敦煌寫本類,古逸部全,85,85,2803,2803,0,,947,1,1,地持義記卷第四,,,,,,,,,cf.No.1581
瑜伽部類;敦煌寫本類,古逸部全,85,85,2804,2804,0,,963,1,1,唯識三十論要釋,,,,,,,,,"cf.No.1585,1586"
瑜伽部類;敦煌寫本類,古逸部全,85,85,2805,2805,0,,982,2,2,攝大乘講疏卷第五．第七,,,,,,,,,cf.No.1595
瑜伽部類;敦煌寫本類,古逸部全,85,85,2806,2806,0,,999,1,1,攝大乘論抄,,,,,,,,,
瑜伽部類;敦煌寫本類,古逸部全,85,85,2807,2807,0,,1011,1,1,攝大乘論章卷第一,,,,,,,,,
瑜伽部類;敦煌寫本類,古逸部全,85,85,2808,2808,0,,1022,1,1,攝論章卷第一,,,,,,,,,
瑜伽部類;敦煌寫本類,古逸部全,85,85,2809,2809,0,,1036,1,1,攝大乘義章卷第四,,,,,,,,,
瑜伽部類;敦煌寫本類,古逸部全,85,85,2810,2810,0,,1046,1,1,大乘百法明門論開宗義記,,唐 曇曠撰,,,,,,,"cf.Nos.1614,2811,1812"
瑜伽部類;敦煌寫本類,古逸部全,85,85,2811,2811,0,,1065,1,1,大乘百法明門論開宗義記序釋,,,,,,,,,cf.No.2810
瑜伽部類;敦煌寫本類,古逸部全,85,85,2812,2812,0,,1068,1,1,大乘百法明門論開宗義決,,唐 曇曠撰,,,,,,,cf.No.2810
論集部類;敦煌寫本類,古逸部全,85,85,2813,2813,0,,1089,2,2,大乘起信論略述,,唐 曇曠撰,,,,,,,cf.No.1776
論集部類;敦煌寫本類,古逸部全,85,85,2814,2814,0,,1121,3,3,大乘起信論廣釋卷第三．四．五,,唐 曇曠撰,,,,,,,cf.No.1667
論集部類;敦煌寫本類,古逸部全,85,85,2815,2815,0,,1174,1,1,起信論註,,,,,,,,,cf.No.1667
論集部類;敦煌寫本類,古逸部全,85,85,2816,2816,0,,1178,1,1,因緣心釋論開決記,,,,,,,,,cf.No.1654
事彙部類;敦煌寫本類,古逸部全,85,85,2817,2817,0,,1183,1,1,大乘經纂要義,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2818,2818,0,,1184,1,1,大乘二十二問本,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2819,2819,0,,1192,1,1,諸經要抄,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2820,2820,0,,1197,1,1,菩薩藏修道眾經抄卷第十二,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2821,2821,0,,1204,1,1,諸經要略文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2822,2822,0,,1205,1,1,大乘要語,,,,,,,,,
瑜伽部類;敦煌寫本類,古逸部全,85,85,2823,2823,0,,1206,1,1,大乘入道次第開決,,唐 曇曠撰,,,,,,,cf.No.1864
經集部類;敦煌寫本類,古逸部全,85,85,2824,2824,0,,1223,1,1,天台分門圖,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2825,2825,0,,1225,2,2,真言要決卷第一．第三,,,,,,,,,
淨土宗類;敦煌寫本類,古逸部全,85,85,2826,2826,0,,1236,1,1,略諸經論念佛法門往生淨土集卷上,,唐 慧日撰,,,,,,,
淨土宗類;敦煌寫本類,古逸部全,85,85,2827,2827,0,,1242,2,2,淨土五會念佛誦經觀行儀卷中．下,,唐 法照撰,,,,,,,
淨土宗類;敦煌寫本類,古逸部全,85,85,2828,2828,0,,1266,1,1,大乘淨土讚,,,,,,,,,
淨土宗類;敦煌寫本類,古逸部全,85,85,2829,2829,0,,1266,1,1,持齋念佛懺悔禮文,,,,,,,,,
淨土宗類;敦煌寫本類,古逸部全,85,85,2830A,2830,0,A,1268,1,1,道安法師念佛讚,,,,,,,,,
淨土宗類;敦煌寫本類,古逸部全,85,85,2830B,2830,1,B,1269,1,1,道安法師念佛讚文,,,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2831,2831,0,,1269,1,1,無心論,,,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2832,2832,0,,1270,1,1,南天竺國菩提達摩禪師觀門,,,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2833,2833,0,,1270,1,1,觀心論,,,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2834,2834,0,,1273,1,1,大乘無生方便門,,,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2835,2835,0,,1278,1,1,大乘開心顯性頓悟真宗論,,唐 慧光釋,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2836,2836,0,,1281,1,1,大乘北宗論,,,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2837,2837,0,,1283,1,1,楞伽師資記,,唐 淨覺集,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2838,2838,0,,1291,1,1,傳法寶紀,,唐 杜朏撰,,,,,,,
禪宗類;敦煌寫本類,古逸部全,85,85,2839,2839,0,,1291,1,1,讚禪門詩,,,,,,,,,
毘曇部類;敦煌寫本類,古逸部全,85,85,2840,2840,0,,1293,1,1,三界圖,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2841,2841,0,,1293,1,1,大佛略懺,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2842,2842,0,,1295,1,1,印沙佛文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2843,2843,0,,1295,1,1,大悲啟請,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2844,2844,0,,1296,1,1,文殊師利菩薩無相十禮,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2845,2845,0,,1297,1,1,押座文類,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2846,2846,0,,1298,1,1,祈願文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2847,2847,0,,1298,1,1,祈願文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2848,2848,0,,1299,1,1,迴向文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2849,2849,0,,1299,1,1,大乘四齋日,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2850,2850,0,,1300,1,1,地藏菩薩十齋日,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2851,2851,0,,1300,1,1,和菩薩戒文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2852,2852,0,,1301,1,1,入布薩堂說偈文等,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2853,2853,0,,1301,1,1,布薩文等,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2854,2854,0,,1303,1,1,禮懺文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2855,2855,0,,1304,1,1,禮懺文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2856,2856,0,,1305,1,1,禮懺文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2857,2857,0,,1306,1,1,索法號義[(工*刀)/言]諷誦文,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2858,2858,0,,1307,1,1,大目乾連冥間救母變文并圖,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2859,2859,0,,1314,1,1,惠遠外傳,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2860,2860,0,,1320,1,1,府君存惠傳,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2861,2861,0,,1320,1,1,泉州千佛新著諸祖師頌,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2862,2862,0,,1322,1,1,大蕃沙洲釋門教法和尚洪[(工*刀)/言]修功德記,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2863,2863,0,,1323,1,1,王梵志詩集,,,,,,,,,
事彙部類;敦煌寫本類,古逸部全,85,85,2864,2864,0,,1324,1,1,進旨,,,,,,,,,
疑似部;敦煌寫本類,疑似部全,85,85,2865,2865,0,,1325,1,1,護身命經,,,,,,,,,cf.No.2866
疑似部;敦煌寫本類,疑似部全,85,85,2866,2866,0,,1326,1,1,護身命經,,,,,,,,,cf.No.2865
疑似部;敦煌寫本類,疑似部全,85,85,2867,2867,0,,1327,1,1,慈仁問八十種好經,,,,,,,,,
疑似部;敦煌寫本類,疑似部全,85,85,2868,2868,0,,1328,2,2,決罪福經,,,,,,,,,
疑似部;敦煌寫本類,疑似部全,85,85,2869,2869,0,,1333,1,1,妙好寶車經,,,,,,,,,
疑似部;敦煌寫本類,疑似部全,85,85,2870,2870,0,,1335,1,1,像法決疑經,,,,,,,,,
疑似部;敦煌寫本類,疑似部全,85,85,2871,2871,0,,1338,3,3,大通方廣懺悔滅罪莊嚴成佛經,,,,,,,,,
疑似部;敦煌寫本類,疑似部全,85,85,2872,2872,0,,1355,1,1,妙法蓮華經廣量天地品第二十九,,,,,,,,,
